Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
2024-11-29,23927.15,24188.45,23927.15,24131.1,282104071.0,30509.98
2024-12-02,24140.85,24301.7,24008.65,24276.05,220384187.0,23162.75
2024-12-03,24367.5,24481.35,24280.0,24457.15,339470947.0,34228.3
2024-12-04,24488.75,24573.2,24366.3,24467.45,348003156.0,34639.78
2024-12-05,24539.15,24857.75,24295.55,24708.4,361469920.0,40471.33
2024-12-06,24729.45,24751.05,24620.5,24677.8,226731303.0,23904.13
2024-12-09,24633.9,24705.0,24580.05,24619.0,248139308.0,25099.79
2024-12-10,24652.65,24677.8,24510.65,24610.05,261048951.0,26093.38
2024-12-11,24620.5,24691.75,24583.85,24641.8,187252712.0,21592.23
2024-12-12,24604.45,24675.25,24527.95,24548.7,266051129.0,28235.17
2024-12-13,24498.35,24792.3,24180.8,24768.3,310080852.0,30429.73
2024-12-16,24753.4,24781.25,24601.75,24668.25,187551629.0,18608.23
2024-12-17,24584.8,24624.1,24303.45,24336.0,264881033.0,26765.16
2024-12-18,24297.95,24394.45,24149.85,24198.85,235346534.0,23315.92
2024-12-19,23877.15,24004.9,23870.3,23951.7,271128027.0,27815.23
2024-12-20,23960.7,24065.8,23537.35,23587.5,442714411.0,47084.68
2024-12-23,23738.2,23869.55,23647.2,23753.45,189758237.0,18243.28
2024-12-24,23769.1,23867.65,23685.15,23727.65,177664746.0,16010.71
2024-12-26,23775.8,23854.5,23653.6,23750.2,177681783.0,16695.1
2024-12-27,23801.4,23938.85,23800.6,23813.4,176821521.0,17164.99
2024-12-30,23796.9,23915.35,23599.3,23644.9,364929453.0,33823.95
2024-12-31,23560.6,23689.85,23460.45,23644.8,193627727.0,18646.79
